symbol,D,dt_net_buy,dt_net_rate,lianban6d_max,is_limit_D,E1,E1open,gap,Dclose,D_pct,r2,idx_r2,ex2,r5,idx_r5,ex5,r10,idx_r10,ex10,r20,idx_r20,ex20,drop2,drop5,drop10,drop20,drop
000711,2026-02-04,-85614287.1,-0.10163912,0.0,0,2026-02-05,2.55,0.0366,2.46,0.0513,0.062745,-0.004534,0.06728,0.117647,0.01052,0.107128,0.427451,0.013318,0.414133,0.823529,0.00489,0.818639,,,,,
000711,2026-02-09,0.0,0.0,0.0,0,2026-02-10,2.92,0.0246,2.85,0.0517,-0.023973,-0.00094,-0.023032,0.130137,-0.00227,0.132407,,,,,,,,,持有窗停牌/无价,持有窗停牌/无价,
000711,2026-02-13,-33348872.97,-0.01702509,0.0,0,,,0.051,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000711,2026-02-26,-19258243.58,-0.03404856,0.0,0,,,,,,,,,,,,,,,,,,,,,,E1停牌无bar
000711,2026-03-06,3516622.88,0.00156448,0.0,0,2026-03-09,4.12,-0.0096,4.16,0.0374,0.024272,0.016195,0.008077,,,,0.182039,-0.007225,0.189264,0.002427,-0.034664,0.037092,,持有窗停牌/无价,,,
000711,2026-03-12,584912.0,0.00197756,0.0,0,,,,,,,,,,,,,,,,,,,,,,E1停牌无bar
000711,2026-03-25,-168845666.1,-0.07723048,0.0,0,,,-0.0496,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000711,2026-04-03,3068177.85,0.00199052,0.0,0,2026-04-07,3.98,-0.0363,4.13,0.0509,-0.062814,0.033671,-0.096485,-0.140704,0.045052,-0.185755,-0.020101,0.070083,-0.090184,0.364322,0.102263,0.262058,,,,,
000711,2026-04-08,-37752907.08,-0.03203523,0.0,0,2026-04-09,3.78,0.0134,3.73,-0.0485,-0.074074,0.016196,-0.09027,-0.018519,0.026865,-0.045383,0.113757,0.051934,0.061823,0.574074,0.085294,0.48878,,,,,
000711,2026-04-17,-3310769.7,-0.00204443,0.0,0,2026-04-20,4.0,-0.0244,4.1,0.0513,0.0025,0.008638,-0.006138,0.1225,0.008928,0.113572,0.2925,0.031716,0.260784,0.45,0.026133,0.423867,,,,,
000711,2026-04-24,2066876.29,0.001231,0.0,0,2026-04-27,4.58,0.02,4.49,0.0346,0.002183,-0.003795,0.005979,0.128821,0.021095,0.107726,0.432314,0.046481,0.385834,0.441048,0.027602,0.413446,,,,,
000711,2026-05-11,-26658337.57,-0.01616931,0.0,0,2026-05-12,6.06,0.0185,5.95,0.0494,0.082508,0.006712,0.075796,0.026403,-0.026484,0.052887,0.0033,-0.008745,0.012046,-0.09901,-0.050631,-0.048379,,,,,
000711,2026-05-26,-2187700.27,-0.00124036,0.0,0,2026-05-27,6.31,-0.011,6.38,0.0493,0.030111,-0.00541,0.035521,-0.023772,-0.00534,-0.018432,-0.091918,-0.028159,-0.063758,-0.201268,0.00042,-0.201688,,,,,
000711,2026-07-02,-27690076.52,-0.10776496,0.0,0,2026-07-03,5.18,0.0339,5.01,0.0503,-0.032819,0.006757,-0.039576,0.019305,0.013892,0.005413,-0.119691,-0.023093,-0.096598,-0.127413,-0.054014,-0.073399,,,,,
000711,2026-08-17,-32448703.0,-0.03612905,0.0,0,2026-08-18,5.78,-0.012,5.85,-0.0625,0.060554,-0.030707,0.091261,0.141869,-0.036108,0.177977,0.019031,-0.02302,0.042052,,,,,,,无未来行情,
000712,2026-03-09,-149666184.0,-0.23722733,0.0,0,2026-03-10,11.48,0.0186,11.27,-0.0991,-0.020906,0.011984,-0.03289,-0.023519,0.004899,-0.028418,-0.112369,-0.049645,-0.062725,-0.109756,-0.044779,-0.064977,,,,,
000712,2026-06-03,-13557179.7,-0.02954367,0.0,0,2026-06-04,9.5,-0.0394,9.89,-0.1001,-0.054737,-0.016416,-0.038321,-0.104211,-0.030368,-0.073842,-0.015789,0.006957,-0.022746,-0.048421,-0.017361,-0.031061,,,,,
000712,2026-08-28,125186145.5,0.1480778,3.0,1,2026-08-31,12.86,0.0898,11.8,0.0997,0.049767,0.01084,0.038927,-0.039658,-0.003056,-0.036602,,,,,,,,,无未来行情,无未来行情,
000712,2026-08-31,212939976.08,0.06826423,4.0,1,2026-09-01,12.08,-0.0693,12.98,0.1,0.089404,-0.015322,0.104726,0.022351,-0.009464,0.031815,,,,,,,,,无未来行情,无未来行情,
000712,2026-09-01,-58309142.18,-0.02043883,4.0,0,2026-09-02,13.31,-0.0141,13.5,0.0401,-0.051089,-0.006315,-0.044775,-0.109692,-0.00497,-0.104722,,,,,,,,,无未来行情,无未来行情,
000713,2026-09-02,-47338283.2,-0.13835583,1.0,0,2026-09-03,6.35,-0.0124,6.43,-0.0994,0.031496,-0.005001,0.036497,,,,,,,,,,,无未来行情,无未来行情,无未来行情,
000718,2025-09-10,28892884.3,0.03832843,2.0,1,2025-09-11,2.88,0.0511,2.74,0.1004,0.149306,0.018734,0.130571,0.128472,0.025273,0.103199,-0.072917,0.028663,-0.10158,-0.0625,0.040457,-0.102957,,,,,
000718,2025-09-15,-9633327.37,-0.00553523,4.0,0,2025-09-16,3.4,-0.0341,3.52,0.0634,-0.044118,0.002445,-0.046563,-0.2,-0.003814,-0.196186,-0.232353,0.01765,-0.250003,-0.194118,0.014967,-0.209085,,,,,
000718,2025-09-17,-76751189.48,-0.05937744,4.0,0,2025-09-18,3.29,0.0123,3.25,-0.0714,-0.082067,-0.009703,-0.072363,-0.18845,0.004408,-0.192858,-0.203647,0.035954,-0.239602,-0.170213,0.013267,-0.18348,,,,,
000718,2025-09-22,-27486770.21,-0.04530951,4.0,0,2025-09-23,2.68,-0.0147,2.72,-0.0993,-0.003731,0.006461,-0.010193,-0.026119,0.01836,-0.04448,-0.026119,0.000509,-0.026628,-0.029851,0.034213,-0.064064,,,,,
000718,2025-09-23,-46401790.71,-0.02798362,0.0,0,2025-09-24,2.62,0.0,2.62,-0.0368,-0.01145,0.02185,-0.0333,-0.003817,0.032351,-0.036168,0.026718,0.024698,0.00202,-0.007634,0.056186,-0.06382,,,,,
000718,2026-06-09,-15643201.91,-0.04431731,1.0,0,2026-06-10,2.13,-0.0139,2.16,0.0047,-0.065728,-0.00646,-0.059268,-0.089202,0.027585,-0.116787,-0.15493,0.039954,-0.194883,-0.178404,0.000509,-0.178913,,,,,
000720,2026-01-19,-19812918.1,-0.02004825,2.0,1,2026-01-20,4.1,0.025,4.0,0.0989,-0.073171,-0.002922,-0.070249,-0.080488,-0.006322,-0.074166,-0.112195,-0.02764,-0.084555,-0.058537,-0.006199,-0.052337,,,,,
000720,2026-03-26,45441425.42,0.24199548,3.0,1,2026-03-27,5.43,0.0838,5.01,0.1011,-0.086556,0.01364,-0.100196,-0.005525,0.010699,-0.016223,0.0,0.046274,-0.046274,-0.138122,0.076242,-0.214363,,,,,
000720,2026-03-30,-177077533.09,-0.11032014,4.0,0,2026-03-31,4.6,-0.0726,4.96,-0.0998,0.067391,0.007602,0.05979,0.419565,-0.011422,0.430987,0.119565,0.046609,0.072956,-0.019565,0.059281,-0.078847,,,,,
000720,2026-03-31,233451824.0,0.23759848,4.0,1,2026-04-01,5.3,-0.0293,5.46,0.1008,0.018868,-0.008491,0.027359,0.264151,0.01733,0.246821,-0.062264,0.037185,-0.099449,-0.130189,0.064879,-0.195067,,,,,
000720,2026-04-01,-223181261.81,-0.20393603,4.0,0,2026-04-02,4.87,-0.0081,4.91,-0.1007,0.219713,-0.016315,0.236027,0.238193,0.01147,0.226723,0.024641,0.049212,-0.024572,-0.067762,0.064873,-0.132635,,,,,
000720,2026-04-02,384411925.0,0.28052626,4.0,1,2026-04-03,5.62,0.0407,5.4,0.0998,0.161922,-0.011625,0.173547,-0.033808,0.031989,-0.065796,-0.156584,0.052489,-0.209073,-0.163701,0.085524,-0.249225,,,,,
000720,2026-04-03,-310671938.47,-0.18483275,4.0,1,2026-04-07,6.5,0.0943,5.94,0.1,0.030769,0.033671,-0.002901,-0.173846,0.045052,-0.218898,-0.236923,0.070083,-0.307006,-0.204615,0.102263,-0.306879,,,,,
000720,2026-04-08,-99218857.02,-0.03344785,3.0,0,2026-04-09,6.5,-0.0299,6.7,0.026,-0.164615,0.016196,-0.180811,-0.235385,0.026865,-0.26225,-0.226154,0.051934,-0.278088,-0.103077,0.085294,-0.188371,,,,,
000720,2026-04-09,-101047367.34,-0.04860701,3.0,0,2026-04-10,5.8,-0.0381,6.03,-0.1,-0.074138,0.011144,-0.085282,-0.139655,0.03083,-0.170485,-0.160345,0.04165,-0.201995,-0.018966,0.076845,-0.095811,,,,,
000720,2026-04-10,-83153337.62,-0.01298089,3.0,0,2026-04-13,5.21,-0.0405,5.43,-0.0995,-0.011516,0.018667,-0.030183,-0.090211,0.024601,-0.114813,-0.101727,0.03342,-0.135147,0.201536,0.083033,0.118502,,,,,
000720,2026-05-08,25468693.51,0.01128754,2.0,1,2026-05-11,5.77,0.0141,5.69,0.1006,-0.013865,0.009336,-0.023201,-0.045061,-0.008707,-0.036353,-0.135182,-0.011664,-0.123518,-0.105719,-0.017412,-0.088307,,,,,
000721,2025-09-23,-6679716.75,-0.01217572,0.0,0,2025-09-24,9.16,-0.0203,9.35,-0.0878,0.003275,0.02185,-0.018575,-0.019651,0.032351,-0.052002,-0.049127,0.024698,-0.073824,-0.062227,0.056186,-0.118413,,,,,
000721,2026-07-30,19094046.0,0.04101136,1.0,1,2026-07-31,6.41,-0.0587,6.81,0.1002,0.026521,-0.017448,0.043969,0.032761,0.005938,0.026823,0.035881,0.008672,0.02721,0.073323,0.00139,0.071933,,,,,
000722,2026-03-26,-144848428.05,-0.0716852,3.0,1,2026-03-27,18.58,0.0164,18.28,0.0999,-0.154467,0.01364,-0.168107,-0.264263,0.010699,-0.274961,-0.300861,0.046274,-0.347135,-0.2169,0.076242,-0.293142,,,,,
000722,2026-03-27,-83510128.26,-0.0383117,3.0,0,2026-03-30,16.8,-0.0094,16.96,-0.0722,-0.130357,-0.00262,-0.127738,-0.241071,-0.004695,-0.236376,-0.208333,0.041333,-0.249667,-0.140476,0.069303,-0.209779,,,,,
000722,2026-06-01,164205605.99,0.0907542,1.0,1,2026-06-02,16.58,0.0197,16.26,0.1001,0.004222,0.016088,-0.011866,-0.132087,-0.030238,-0.101849,-0.070567,0.006399,-0.076966,-0.314837,0.024446,-0.339283,,,,,
000722,2026-07-17,22445535.4,0.01762092,1.0,1,2026-07-20,13.7,-0.0094,13.83,0.1002,0.045985,0.035745,0.01024,-0.067883,0.016068,-0.083951,-0.067153,0.002738,-0.069891,-0.043066,0.019715,-0.062781,,,,,
000722,2026-07-20,59187050.66,0.05376544,2.0,1,2026-07-21,14.63,-0.0381,15.21,0.0998,0.02529,0.018656,0.006635,-0.119617,0.015456,-0.135073,-0.103896,-0.018933,-0.084963,-0.087491,0.023807,-0.111298,,,,,
000723,2026-08-19,48442589.52,0.0678823,1.0,1,2026-08-20,3.71,-0.0463,3.89,0.0989,-0.045822,0.001214,-0.047036,0.045822,-0.004879,0.050701,0.03504,-0.014163,0.049204,,,,,,,无未来行情,
000725,2026-05-21,420644195.86,0.08657214,1.0,1,2026-05-22,4.7,0.0021,4.69,0.1009,0.121277,0.021323,0.099953,0.208511,0.019791,0.18872,0.308511,0.017826,0.290685,0.393617,0.025474,0.368143,,,,,
000725,2026-05-22,1839007670.04,0.05405388,2.0,1,2026-05-25,5.17,0.0019,5.16,0.1002,0.116054,0.015319,0.100735,-0.011605,0.003883,-0.015489,0.243714,-0.011548,0.255262,0.340426,0.038263,0.302163,,,,,
000725,2026-05-29,400213214.18,0.02091436,2.0,0,2026-06-01,5.12,0.002,5.11,-0.1004,0.068359,0.003402,0.064958,0.255859,-0.016533,0.272392,0.087891,-0.024618,0.112509,0.552734,0.005926,0.546809,,,,,
000725,2026-06-04,1473319105.43,0.0738496,1.0,1,2026-06-05,6.11,-0.0065,6.15,0.1002,0.02946,-0.035468,0.064928,-0.045827,-0.033672,-0.012155,0.072013,0.01118,0.060834,0.371522,-0.009165,0.380687,,,,,
000725,2026-06-17,1502375071.7,0.12381262,1.0,1,2026-06-18,6.86,0.0224,6.71,0.1,0.010204,0.029213,-0.019009,0.09621,0.021167,0.075042,0.326531,-0.021104,0.347635,-0.118076,-0.044265,-0.073811,,,,,
000725,2026-07-02,1782691282.05,0.03612899,0.0,0,2026-07-03,8.86,-0.0264,9.1,0.0376,-0.124153,0.006757,-0.130911,-0.080135,0.013892,-0.094028,-0.317156,-0.023093,-0.294063,-0.395034,-0.054014,-0.34102,,,,,
000731,2026-03-02,-82676432.15,-0.04498155,1.0,0,2026-03-03,8.32,-0.0326,8.6,0.09,-0.063702,-0.028432,-0.03527,-0.039663,-0.025724,-0.01394,-0.024038,-0.013881,-0.010158,-0.080529,-0.051794,-0.028735,,,,,
000733,2026-06-04,421816863.58,0.0962294,1.0,1,2026-06-05,61.04,0.0292,59.31,0.1,-0.173329,-0.035468,-0.137861,-0.184961,-0.033672,-0.151289,-0.020478,0.01118,-0.031658,-0.097477,-0.009165,-0.088312,,,,,
000735,2025-12-04,-125539524.14,-0.07239672,1.0,0,2025-12-05,8.51,-0.023,8.71,-0.1002,0.112808,0.016238,0.09657,0.191539,0.000941,0.190598,0.056404,0.001075,0.05533,0.023502,0.037345,-0.013843,,,,,
000735,2025-12-16,-162386813.96,-0.05930746,1.0,0,2025-12-17,11.0,0.0009,10.99,-0.0161,-0.182727,0.011783,-0.19451,-0.048182,0.026882,-0.075063,-0.181818,0.03367,-0.215489,-0.274545,0.055926,-0.330472,,,,,
000735,2025-12-18,-56558111.06,-0.0340677,1.0,0,2025-12-19,8.72,-0.03,8.99,-0.0992,0.201835,0.011017,0.190818,0.12156,0.017794,0.103766,-0.001147,0.034282,-0.035429,-0.065367,0.037945,-0.103312,,,,,
000735,2025-12-19,12554638.63,0.00679025,0.0,0,2025-12-22,9.55,0.0021,9.53,0.0601,0.096335,0.007208,0.089127,0.04712,0.015165,0.031955,-0.08377,0.044255,-0.128024,-0.171728,0.028601,-0.200328,,,,,
000735,2025-12-22,40047923.58,0.01822755,1.0,1,2025-12-23,10.7,0.021,10.48,0.0997,-0.051402,0.003907,-0.055308,-0.103738,0.005058,-0.108796,-0.18785,0.0348,-0.222651,-0.270093,0.023189,-0.293283,,,,,
000735,2026-09-07,140809114.37,0.17234691,2.0,1,2026-09-08,6.65,-0.0134,6.74,0.0995,,,,,,,,,,,,,无未来行情,无未来行情,无未来行情,无未来行情,
000736,2025-11-03,-29037155.0,-0.11347305,0.0,0,,,0.0492,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000736,2025-11-06,6663887.16,0.22844392,0.0,0,2025-11-07,7.15,0.0499,6.81,0.0493,-0.125874,0.004555,-0.130429,-0.152448,0.006058,-0.158505,-0.197203,-0.023282,-0.173921,-0.213986,-0.027215,-0.186771,,,,,
000737,2025-09-17,188916962.94,0.0464461,1.0,1,2025-09-18,14.52,-0.0479,15.25,0.1003,-0.055785,-0.009703,-0.046082,-0.050275,0.004408,-0.054684,0.209366,0.035954,0.173412,0.055096,0.013267,0.041829,,,,,
000737,2025-10-09,-44106196.4,-0.01228161,1.0,1,2025-10-10,17.3,-0.0148,17.56,0.1003,0.00578,-0.018275,0.024056,-0.040462,-0.013052,-0.027411,-0.114451,-0.015633,-0.098818,-0.127746,0.002971,-0.130717,,,,,
000737,2026-01-29,136554959.04,0.02540403,2.0,1,2026-01-30,20.01,-0.0272,20.57,0.1,-0.123438,-0.024793,-0.098645,-0.175412,-0.01115,-0.164262,-0.166417,-0.000742,-0.165675,-0.171914,-0.013263,-0.158651,,,,,
000751,2026-01-26,11742761.39,0.00369116,2.0,1,2026-01-27,6.24,-0.0079,6.29,0.0997,0.139423,0.002724,0.136699,-0.008013,-0.021082,0.013069,-0.081731,0.00295,-0.084681,0.113782,-0.010473,0.124255,,,,,
000751,2026-01-29,-26814779.2,-0.00374802,2.0,0,2026-01-30,6.88,-0.0995,7.64,0.0745,-0.100291,-0.024793,-0.075497,-0.193314,-0.01115,-0.182164,-0.174419,-0.000742,-0.173677,-0.031977,-0.013263,-0.018714,,,,,
000752,2026-04-03,-16919104.0,-0.10795449,0.0,0,2026-04-07,8.9,-0.0316,9.19,-0.0496,0.021348,0.033671,-0.012322,0.042697,0.045052,-0.002355,0.11573,0.070083,0.045647,0.02809,0.102263,-0.074174,,,,,
000752,2026-05-06,-14830009.0,-0.05700394,0.0,0,2026-05-07,9.62,-0.001,9.63,-0.037,-0.04262,-0.004879,-0.03774,-0.044699,0.020945,-0.065643,-0.034304,-0.009212,-0.025092,-0.051975,0.008785,-0.06076,,,,,
000753,2025-10-28,34778872.02,0.02317415,2.0,1,2025-10-29,8.99,0.0124,8.88,0.1004,-0.103448,0.001888,-0.105336,0.023359,-0.017515,0.040874,0.117909,-0.010396,0.128304,-0.095662,-0.044805,-0.050857,,,,,
000753,2025-11-05,89290621.34,0.04138734,2.0,1,2025-11-06,10.0,-0.0119,10.12,0.1,0.002,0.007924,-0.005924,-0.036,0.00084,-0.03684,-0.139,-0.011572,-0.127428,-0.145,-0.023904,-0.121096,,,,,
000753,2025-11-06,-105631179.53,-0.07403807,2.0,0,2025-11-07,9.11,0.0,9.11,-0.0998,0.109769,0.004555,0.105214,0.111965,0.006058,0.105907,-0.041712,-0.023282,-0.018431,-0.086718,-0.027215,-0.059503,,,,,
000757,2025-08-28,-33160225.63,-0.11049568,0.0,0,2025-08-29,4.92,-0.016,5.0,-0.0637,-0.01626,0.01524,-0.031501,-0.044715,-0.020332,-0.024384,0.197154,0.020699,0.176455,0.050813,0.0309,0.019913,,,,,
000757,2025-09-15,-33242072.8,-0.08204074,1.0,0,2025-09-16,5.84,0.0,5.84,-0.0988,-0.056507,0.002445,-0.058952,-0.065068,-0.003814,-0.061255,-0.078767,0.01765,-0.096417,-0.006849,0.014967,-0.021817,,,,,
000759,2025-12-24,-30663845.5,-0.01370375,1.0,0,2025-12-25,8.84,0.0057,8.79,-0.0135,-0.05543,0.006031,-0.061461,-0.142534,0.000134,-0.142668,-0.073529,0.027996,-0.101525,-0.133484,0.015807,-0.149291,,,,,
000759,2026-05-27,28202349.21,0.02615162,2.0,1,2026-05-28,6.0,-0.0115,6.07,0.0996,0.018333,0.000584,0.017749,-0.041667,0.010133,-0.0518,-0.058333,-0.028772,-0.029562,0.035,0.02676,0.00824,,,,,
000759,2026-06-04,-25469178.0,-0.06035068,2.0,0,2026-06-05,5.06,-0.0232,5.18,-0.0991,0.23913,-0.035468,0.274598,0.047431,-0.033672,0.081103,0.237154,0.01118,0.225975,0.245059,-0.009165,0.254225,,,,,
000759,2026-06-08,39505291.5,0.03934703,2.0,1,2026-06-09,6.18,-0.0144,6.27,0.1,-0.085761,0.001084,-0.086845,-0.037217,0.031256,-0.068473,0.048544,0.03709,0.011454,-0.046926,0.01029,-0.057216,,,,,
000759,2026-06-11,-44578097.0,-0.08472523,2.0,0,2026-06-12,5.29,-0.0019,5.3,-0.0619,0.124764,0.022378,0.102385,0.183365,0.032805,0.15056,0.085066,0.017469,0.067598,0.258979,-0.000805,0.259784,,,,,
000759,2026-07-15,-25624156.63,-0.02361856,1.0,0,2026-07-16,6.78,-0.0131,6.87,0.0178,0.029499,-0.038721,0.06822,0.026549,0.001212,0.025336,0.053097,-0.023617,0.076714,0.050147,-0.004376,0.054523,,,,,
000759,2026-07-20,-64724795.8,-0.05452882,1.0,0,2026-07-21,7.02,-0.0277,7.22,0.0344,-0.008547,0.018656,-0.027203,-0.037037,0.015456,-0.052493,-0.022792,-0.018933,-0.003859,-0.008547,0.023807,-0.032354,,,,,
000762,2026-04-02,111948689.64,0.05647019,1.0,1,2026-04-03,31.26,0.0,31.26,0.0999,-0.027511,-0.011625,-0.015886,0.083813,0.031989,0.051825,0.178503,0.052489,0.126014,0.266795,0.085524,0.18127,,,,,
000762,2026-04-10,243200793.18,0.08886075,1.0,1,2026-04-13,34.2,0.0094,33.88,0.1,0.003801,0.018667,-0.014866,0.077193,0.024601,0.052592,0.125731,0.03342,0.092311,0.033333,0.083033,-0.0497,,,,,
000762,2026-04-16,174328700.64,0.06231909,1.0,1,2026-04-17,37.85,0.0199,37.11,0.0999,-0.048877,0.006015,-0.054893,-0.056275,0.012124,-0.068398,0.022457,0.01656,0.005897,-0.152444,0.026198,-0.178641,,,,,
000766,2025-09-11,142227658.79,0.07633906,0.0,0,2025-09-12,26.39,-0.0197,26.92,0.0755,0.02842,-0.002538,0.030958,0.001895,-0.010228,0.012123,-0.032588,0.010759,-0.043347,-0.043198,-0.00668,-0.036519,,,,,
000766,2026-06-26,-99018628.12,-0.0763931,1.0,0,2026-06-29,21.56,-0.0998,23.95,-0.1,-0.100186,0.023302,-0.123488,-0.185993,-0.004905,-0.181087,-0.234694,-0.017521,-0.217173,-0.301948,-0.044564,-0.257384,,,,,
000766,2026-06-30,5392011.2,0.01407571,1.0,0,2026-07-01,18.31,-0.0562,19.4,-0.1002,-0.002185,-0.032255,0.030071,-0.065538,-0.036284,-0.029254,-0.080284,-0.035432,-0.044852,-0.124522,-0.081076,-0.043446,,,,,
000767,2026-03-26,135028788.64,0.03811122,1.0,1,2026-03-27,4.9,0.0583,4.63,0.0998,-0.065306,0.01364,-0.078946,-0.236735,0.010699,-0.247433,-0.27551,0.046274,-0.321784,-0.210204,0.076242,-0.286446,,,,,
000767,2026-03-30,-50874780.3,-0.04102717,2.0,0,2026-03-31,4.12,-0.1004,4.58,-0.1002,-0.053398,0.007602,-0.061,-0.123786,-0.011422,-0.112365,-0.084951,0.046609,-0.13156,-0.050971,0.059281,-0.110252,,,,,
000767,2026-04-01,-25465987.39,-0.00514766,2.0,0,2026-04-02,3.88,-0.0051,3.9,-0.078,-0.095361,-0.016315,-0.079046,-0.069588,0.01147,-0.081058,-0.012887,0.049212,-0.062099,-0.025773,0.064873,-0.090646,,,,,
000767,2026-05-13,178914369.12,0.08520293,2.0,1,2026-05-14,5.62,0.0977,5.12,0.1011,-0.128114,-0.033425,-0.094689,-0.185053,-0.035194,-0.14986,-0.08363,-0.023763,-0.059867,-0.176157,-0.055503,-0.120654,,,,,
000767,2026-05-14,-321335669.2,-0.09106658,2.0,0,2026-05-15,4.7,0.0,4.7,-0.082,0.082979,-0.015901,0.098879,-0.057447,-0.026167,-0.031279,0.078723,0.000528,0.078196,-0.014894,-0.038523,0.023629,,,,,
000767,2026-05-15,-74044935.13,-0.032408,2.0,0,2026-05-18,4.67,-0.0469,4.9,0.0426,0.089936,0.003423,0.086513,0.010707,0.001813,0.008894,0.194861,0.011536,0.183325,-0.004283,-0.012201,0.007918,,,,,
000767,2026-05-20,-82872852.14,-0.06876581,2.0,0,2026-05-21,4.39,-0.0415,4.58,-0.1002,0.075171,-0.00842,0.083591,0.173121,0.004489,0.168632,0.382688,0.010759,0.371929,0.138952,0.00924,0.129713,,,,,
000767,2026-05-29,355873982.52,0.17603394,1.0,1,2026-06-01,6.14,0.1004,5.58,0.1006,-0.004886,0.003402,-0.008288,-0.130293,-0.016533,-0.11376,-0.242671,-0.024618,-0.218053,-0.361564,0.005926,-0.367489,,,,,
000767,2026-06-01,-37131732.46,-0.00904947,2.0,1,2026-06-02,6.15,0.0016,6.14,0.1004,-0.013008,0.016088,-0.029096,-0.198374,-0.030238,-0.168136,-0.201626,0.006399,-0.208025,-0.377236,0.024446,-0.401681,,,,,
000767,2026-06-02,-384647254.15,-0.06768823,2.0,0,2026-06-03,5.92,-0.0311,6.11,-0.0049,-0.030405,-0.003373,-0.027032,-0.163851,-0.024289,-0.139562,-0.16723,-0.007541,-0.159688,-0.326014,0.007647,-0.33366,,,,,
000767,2026-06-03,-420324163.05,-0.09243474,2.0,0,2026-06-04,5.7,-0.061,6.07,-0.0065,-0.063158,-0.016416,-0.046742,-0.187719,-0.030368,-0.157351,-0.122807,0.006957,-0.129764,-0.331579,-0.017361,-0.314218,,,,,
000767,2026-07-20,188999889.75,0.15614223,1.0,1,2026-07-21,3.85,0.0239,3.76,0.0994,0.083117,0.018656,0.064461,-0.028571,0.015456,-0.044027,-0.020779,-0.018933,-0.001846,-0.051948,0.023807,-0.075755,,,,,
000767,2026-07-21,-86652134.95,-0.02142421,1.0,0,2026-07-22,3.78,-0.0526,3.99,0.0612,0.066138,0.003681,0.062456,-0.037037,-0.029961,-0.007076,0.002646,-0.023294,0.025939,-0.063492,0.003216,-0.066708,,,,,
000776,2025-09-29,206085400.49,0.04579668,0.0,0,2025-09-30,22.95,0.0,22.95,0.1002,0.010458,0.017189,-0.006731,0.016122,-0.019619,0.035741,-0.00305,-0.004758,0.001707,-0.031373,-0.002419,-0.028953,,,,,
000776,2026-06-22,-353259300.16,-0.08178017,1.0,1,2026-06-23,23.5,0.0352,22.7,0.0998,-0.035745,-0.020801,-0.014943,-0.010213,-0.023991,0.013778,0.015319,-0.040814,0.056133,-0.033191,-0.089085,0.055894,,,,,
000777,2025-12-26,407531689.71,0.13005849,2.0,1,2025-12-29,27.0,0.0461,25.81,0.1002,-0.042593,-0.001499,-0.041094,-0.025926,0.028429,-0.054355,0.037037,0.022061,0.014976,-0.042222,0.010181,-0.052403,,,,,
000777,2026-06-17,-39633095.38,-0.02024123,3.0,1,2026-06-18,20.45,-0.0645,21.86,0.1002,-0.065037,0.029213,-0.09425,-0.168704,0.021167,-0.189872,-0.078729,-0.021104,-0.057625,-0.215159,-0.044265,-0.170894,,,,,
000777,2026-06-18,-55049743.52,-0.05109446,3.0,0,2026-06-22,18.82,-0.0432,19.67,-0.1002,-0.037726,-0.006053,-0.031672,-0.107333,-0.016391,-0.090942,0.001594,-0.021654,0.023248,-0.132837,-0.08491,-0.047927,,,,,
000779,2026-07-10,-26424659.18,-0.01169105,0.0,0,2026-07-13,10.36,-0.0226,10.6,0.0805,0.024131,0.010761,0.013371,0.180502,-0.04559,0.226092,-0.035714,-0.020282,-0.015432,0.240347,-0.010747,0.251095,,,,,
000779,2026-07-17,21566188.65,0.0181639,1.0,1,2026-07-20,12.0,-0.0188,12.23,0.0998,-0.174167,0.035745,-0.209912,-0.1675,0.016068,-0.183568,0.065,0.002738,0.062262,-0.195,0.019715,-0.214715,,,,,
000779,2026-07-21,-16509477.0,-0.12848538,1.0,0,,,-0.0999,,,,,,,,,,,,,,,,,,,E1一字无成交区间
000779,2026-07-22,-5484016.0,-0.25831933,1.0,0,2026-07-23,8.03,-0.0998,8.92,-0.0999,0.244085,-0.018158,0.262242,0.519303,-0.028491,0.547793,0.67995,-0.016265,0.696215,0.261519,-0.030933,0.292452,,,,,
000779,2026-07-23,-3406664.28,-0.00359658,1.0,0,2026-07-24,9.27,-0.0138,9.4,0.0538,0.144552,0.003632,0.14092,0.290183,-0.02896,0.319143,0.540453,-0.007278,0.547731,0.030205,-0.019776,0.049981,,,,,
000779,2026-07-24,-114204234.96,-0.10187058,1.0,0,2026-07-27,10.16,0.017,9.99,0.0628,0.148622,-0.018579,0.167201,0.257874,-0.014568,0.272442,0.264764,0.008249,0.256514,-0.042323,-0.007974,-0.034349,,,,,
000779,2026-07-27,-135568836.16,-0.12730303,1.0,0,2026-07-28,10.74,0.0123,10.61,0.0621,0.13594,-0.00509,0.141031,0.234637,-0.017436,0.252073,0.077281,0.016918,0.060363,-0.1527,-0.013121,-0.139579,,,,,
000779,2026-07-28,-247296916.9,-0.07978942,1.0,1,2026-07-29,11.55,-0.0103,11.67,0.0999,0.035498,-0.007066,0.042563,0.180087,0.004111,0.175976,0.102165,0.017829,0.084336,-0.133333,-0.006561,-0.126772,,,,,
000779,2026-08-07,-11975946.7,-0.24016842,0.0,0,,,-0.0996,,,,,,,,,,,,,,,,,,,E1一字无成交区间
